,id,first_name,second_name,team_name,team_id,type_name,now_cost,chance_of_playing_next_round,chance_of_playing_this_round,minutes,form,bonus_form_t1,fantasy_form_t1,cost_t1,minutes_t1,goals_t1,assists_t1,clean_sheets_t1,goals_conceded_t1,saves_t1,bonus_per_min_t1,pts_per_min_t1,goals_per_min_t1,assists_per_min_t1,clean_sheets_per_min_t1,goals_conceded_per_min_t1,saves_per_min_t1,own_team_form,home,next_team,next_team_pos_t,fantasy_points_t
52,53,Libor,Kozák,Aston Villa,2,Forward,44,0.0,0.0,258,0.0,0.0,0.0,45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,False,SUN,19,1
53,54,Rushian,Hepburn-Murphy,Aston Villa,2,Forward,41,,,0,0.0,0.0,0.0,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,False,SUN,19,0
54,55,Artur,Boruc,Bournemouth,3,Goalkeeper,45,100.0,100.0,2160,3.6,43.0,10.0,45,270.0,0.0,0.0,1.0,2.0,5.0,0.159259259259,0.037037037037,0.0,0.0,0.0037037037037,0.0,0.0185185185185,1,False,LEI,2,14
55,56,Adam,Federici,Bournemouth,3,Goalkeeper,43,100.0,100.0,405,0.0,0.0,0.0,44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,False,LEI,2,0
56,57,Simon,Francis,Bournemouth,3,Defender,41,,,2576,3.6,61.0,11.0,43,270.0,0.0,0.0,1.0,2.0,0.0,0.225925925926,0.0407407407407,0.0,0.0,0.0037037037037,0.0,0.0,1,False,LEI,2,-2
57,58,Steve,Cook,Bournemouth,3,Defender,42,100.0,100.0,2385,5.2,65.0,10.0,43,270.0,0.0,0.0,1.0,2.0,0.0,0.240740740741,0.037037037037,0.0,0.0,0.0037037037037,0.0,0.0,1,False,LEI,2,7
58,59,Tommy,Elphick,Bournemouth,3,Defender,42,100.0,100.0,450,0.0,0.0,0.0,43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,False,LEI,2,0
59,60,Charlie,Daniels,Bournemouth,3,Defender,49,100.0,100.0,2475,5.6,78.0,21.0,45,270.0,1.0,0.0,1.0,2.0,0.0,0.288888888889,0.0777777777778,0.0037037037037,0.0,0.0037037037037,0.0,0.0,1,False,LEI,2,6
60,61,Adam,Smith,Bournemouth,3,Defender,41,,,1853,3.6,83.0,19.0,40,270.0,1.0,0.0,1.0,2.0,0.0,0.307407407407,0.0703703703704,0.0037037037037,0.0,0.0037037037037,0.0,0.0,1,False,LEI,2,8
61,62,Tyrone,Mings,Bournemouth,3,Defender,41,0.0,0.0,11,0.0,0.0,0.0,41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,False,LEI,2,0
62,63,Sylvain,Distin,Bournemouth,3,Defender,40,100.0,100.0,843,0.2,0.0,0.0,41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,False,LEI,2,1
63,64,Matt,Ritchie,Bournemouth,3,Midfielder,53,100.0,100.0,2329,5.4,37.0,10.0,55,270.0,0.0,1.0,1.0,2.0,0.0,0.137037037037,0.037037037037,0.0,0.0037037037037,0.0037037037037,0.0,0.0,1,False,LEI,2,3
64,65,Christian,Atsu,Chelsea,4,Midfielder,50,0.0,0.0,0,0.0,0.0,0.0,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,False,LEI,2,0
65,66,Joshua,King,Bournemouth,3,Midfielder,43,100.0,50.0,1283,4.2,27.0,10.0,46,64.0,1.0,0.0,0.0,1.0,0.0,0.421875,0.15625,0.015625,0.0,0.0,0.0,0.0,1,False,LEI,2,1
66,67,Harry,Arter,Bournemouth,3,Midfielder,47,50.0,50.0,1437,1.8,39.0,3.0,47,211.0,0.0,0.0,0.0,2.0,0.0,0.184834123223,0.0142180094787,0.0,0.0,0.0,0.0,0.0,1,False,LEI,2,0
67,68,Marc,Pugh,Bournemouth,3,Midfielder,46,100.0,100.0,969,1.4,3.0,1.0,47,21.0,0.0,0.0,0.0,1.0,0.0,0.142857142857,0.047619047619,0.0,0.0,0.0,0.0,0.0,1,False,LEI,2,0
68,69,Andrew,Surman,Bournemouth,3,Midfielder,43,,,2610,2.0,63.0,12.0,43,270.0,0.0,1.0,1.0,2.0,0.0,0.233333333333,0.0444444444444,0.0,0.0037037037037,0.0037037037037,0.0,0.0,1,False,LEI,2,3
69,70,Eunan,O'Kane,Bournemouth,3,Midfielder,41,,,576,0.0,16.0,2.0,42,50.0,0.0,0.0,0.0,0.0,0.0,0.32,0.04,0.0,0.0,0.0,0.0,0.0,1,False,LEI,2,0
70,71,Shaun,MacDonald,Bournemouth,3,Midfielder,43,100.0,100.0,27,0.0,0.0,0.0,43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,False,LEI,2,0
71,72,Junior,Stanislas,Bournemouth,3,Midfielder,41,0.0,0.0,1218,0.8,55.0,13.0,42,249.0,1.0,0.0,2.0,1.0,0.0,0.220883534137,0.0522088353414,0.00401606425703,0.0,0.00803212851406,0.0,0.0,1,False,LEI,2,3
72,73,Dan,Gosling,Bournemouth,3,Midfielder,44,,,2034,1.2,63.0,12.0,44,270.0,0.0,1.0,1.0,2.0,0.0,0.233333333333,0.0444444444444,0.0,0.0037037037037,0.0037037037037,0.0,0.0,1,False,LEI,2,3
73,74,Callum,Wilson,Bournemouth,3,Forward,53,0.0,0.0,541,0.0,0.0,0.0,53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,False,LEI,2,0
74,75,Yann,Kermorgant,Bournemouth,3,Forward,44,0.0,0.0,130,0.0,4.0,2.0,44,16.0,0.0,0.0,0.0,1.0,0.0,0.25,0.125,0.0,0.0,0.0,0.0,0.0,1,False,LEI,2,0
75,76,Tokelo,Rantie,Bournemouth,3,Forward,41,75.0,75.0,41,0.0,3.0,2.0,41,29.0,0.0,0.0,0.0,0.0,0.0,0.103448275862,0.0689655172414,0.0,0.0,0.0,0.0,0.0,1,False,LEI,2,0
76,77,Thibaut,Courtois,Chelsea,4,Goalkeeper,52,100.0,100.0,1581,2.8,41.0,5.0,52,270.0,0.0,0.0,0.0,5.0,6.0,0.151851851852,0.0185185185185,0.0,0.0,0.0,0.0,0.0222222222222,1,False,CRY,7,7
77,78,John,Terry,Chelsea,4,Defender,66,0.0,0.0,1717,0.6,34.0,3.0,66,232.0,0.0,0.0,0.0,5.0,0.0,0.146551724138,0.0129310344828,0.0,0.0,0.0,0.0,0.0,1,False,CRY,7,6
78,79,Branislav,Ivanovic,Chelsea,4,Defender,66,100.0,100.0,2250,3.6,62.0,16.0,65,270.0,1.0,1.0,0.0,5.0,0.0,0.22962962963,0.0592592592593,0.0037037037037,0.0037037037037,0.0,0.0,0.0,1,False,CRY,7,6
79,80,César,Azpilicueta,Chelsea,4,Defender,58,,,2389,2.6,43.0,4.0,57,270.0,0.0,0.0,0.0,5.0,0.0,0.159259259259,0.0148148148148,0.0,0.0,0.0,0.0,0.0,1,False,CRY,7,7
80,81,Gary,Cahill,Chelsea,4,Defender,61,100.0,100.0,1417,1.8,24.0,4.0,61,90.0,0.0,1.0,0.0,2.0,0.0,0.266666666667,0.0444444444444,0.0,0.0111111111111,0.0,0.0,0.0,1,False,CRY,7,0
81,82,Kurt,Zouma,Chelsea,4,Defender,52,0.0,0.0,1918,0.2,25.0,3.0,55,180.0,0.0,0.0,0.0,3.0,0.0,0.138888888889,0.0166666666667,0.0,0.0,0.0,0.0,0.0,1,False,CRY,7,6
82,83,Filipe Luis,Kasmirski,Chelsea,4,Defender,55,,,0,0.0,0.0,0.0,55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,False,CRY,7,0
