listing_id,date
1893200,2015-06-24
1893200,2015-07-03
1893200,2015-07-11
1893200,2015-07-22
1893200,2015-08-15
1893200,2015-08-30
1893200,2015-09-08
1893200,2015-09-24
1893200,2015-09-30
1893200,2015-10-24
4825464,2015-06-28
4825464,2015-07-26
4825464,2015-08-01
4825464,2015-08-09
4825464,2015-08-16
4825464,2015-08-23
4825464,2015-09-13
4825464,2015-09-16
4825464,2015-10-04
4825464,2015-10-11
733191,2012-12-29
733191,2013-01-04
733191,2013-09-17
733191,2013-09-26
733191,2013-10-02
733191,2013-10-06
733191,2013-10-08
733191,2015-06-08
733191,2015-06-27
733191,2015-06-28
733191,2015-07-01
733191,2015-07-06
733191,2015-07-09
733191,2015-07-19
733191,2015-07-21
733191,2015-07-25
733191,2015-08-07
733191,2015-09-21
733191,2015-10-13
8504435,2015-10-13
2608516,2014-04-07
2608516,2014-04-21
2608516,2014-04-29
2608516,2014-05-30
2608516,2014-06-03
2608516,2014-06-06
2608516,2014-06-09
2608516,2014-06-15
2608516,2014-06-22
2608516,2014-06-25
2608516,2014-06-30
2608516,2014-07-06
2608516,2014-07-10
2608516,2014-07-14
2608516,2014-07-18
2608516,2014-08-28
2608516,2014-09-28
2608516,2014-10-27
2608516,2015-01-17
2608516,2015-09-01
513230,2012-10-01
513230,2012-12-23
513230,2013-07-08
513230,2013-07-08
513230,2014-07-03
513230,2014-10-27
513230,2015-09-17
964457,2013-03-19
964457,2013-03-25
964457,2013-04-22
964457,2013-05-14
964457,2013-05-20
964457,2013-05-20
964457,2013-06-29
964457,2013-07-03
964457,2013-07-09
964457,2013-07-12
964457,2013-07-16
964457,2013-08-20
964457,2013-09-16
964457,2014-02-22
964457,2014-04-21
964457,2014-05-27
964457,2014-05-31
964457,2014-06-02
964457,2014-07-01
964457,2014-07-15
964457,2014-08-05
964457,2014-08-10
964457,2014-08-31
964457,2014-12-21
964457,2015-01-03
964457,2015-06-12
964457,2015-09-21
138619,2011-06-30
138619,2011-07-19
138619,2011-07-24
138619,2011-07-30
138619,2011-08-15
138619,2011-08-27
138619,2011-10-02
138619,2011-10-10
138619,2011-10-20
138619,2012-06-28
138619,2015-09-18
138619,2015-10-14
67818,2011-01-27
67818,2011-02-06
67818,2011-03-01
67818,2011-03-05
67818,2011-03-16
67818,2011-03-22
67818,2011-04-10
67818,2011-04-14
67818,2011-05-09
67818,2011-05-16
67818,2011-05-21
67818,2011-05-22
67818,2011-05-29
67818,2011-05-30
67818,2011-06-06
67818,2011-06-15
67818,2011-06-17
67818,2011-06-29
67818,2011-07-06
67818,2011-07-23
67818,2011-08-15
67818,2011-08-18
67818,2011-08-24
67818,2011-08-27
67818,2011-08-30
67818,2011-09-03
67818,2011-09-11
67818,2011-09-15
67818,2011-09-18
67818,2011-10-12
67818,2011-10-18
67818,2011-10-29
67818,2011-11-14
67818,2011-11-19
67818,2011-12-12
67818,2012-01-16
67818,2012-01-26
67818,2012-03-04
67818,2012-03-19
67818,2012-03-26
67818,2012-04-23
67818,2012-05-12
67818,2012-05-21
67818,2012-05-25
67818,2012-06-12
67818,2012-06-26
67818,2012-07-11
67818,2012-07-16
67818,2012-07-24
67818,2012-08-04
67818,2012-08-07
67818,2012-08-09
67818,2012-08-13
67818,2012-08-16
67818,2012-08-26
67818,2012-09-20
67818,2012-10-07
67818,2012-10-16
67818,2012-10-23
67818,2012-12-01
67818,2012-12-11
67818,2012-12-17
67818,2013-01-10
67818,2013-01-20
67818,2013-02-04
67818,2013-02-26
67818,2013-03-04
67818,2013-03-26
67818,2013-04-20
67818,2013-04-30
67818,2013-05-19
67818,2013-05-25
67818,2013-05-28
67818,2013-06-11
67818,2013-06-23
67818,2013-07-28
67818,2013-08-01
67818,2013-08-07
67818,2013-08-25
67818,2013-08-29
67818,2013-09-02
67818,2013-10-01
67818,2013-11-01
67818,2013-12-01
67818,2013-12-08
67818,2013-12-22
67818,2014-02-01
67818,2014-02-08
67818,2014-02-20
67818,2014-02-28
67818,2014-03-17
67818,2014-03-22
67818,2014-03-28
67818,2014-04-06
67818,2014-04-18
67818,2014-04-22
67818,2014-05-07
67818,2014-05-19
67818,2014-05-23
67818,2014-06-04
67818,2014-06-11
67818,2014-06-16
67818,2014-07-11
67818,2014-07-15
67818,2014-07-19
67818,2014-07-24
67818,2014-08-03
67818,2014-08-10
67818,2014-08-26
67818,2014-08-29
67818,2014-09-03
67818,2014-09-07
67818,2014-09-10
67818,2014-09-20
67818,2014-09-26
67818,2014-10-16
67818,2014-10-19
67818,2014-11-16
67818,2014-12-12
67818,2014-12-20
67818,2015-01-16
67818,2015-01-25
67818,2015-02-12
67818,2015-02-16
67818,2015-03-06
67818,2015-03-13
67818,2015-03-22
67818,2015-03-30
67818,2015-04-13
67818,2015-04-26
67818,2015-05-12
67818,2015-05-26
67818,2015-06-05
67818,2015-06-14
67818,2015-06-25
67818,2015-07-14
67818,2015-07-18
67818,2015-08-13
67818,2015-08-25
67818,2015-09-26
8114515,2015-09-17
8114515,2015-10-26
825900,2013-06-01
825900,2013-07-19
825900,2013-08-01
825900,2013-08-17
825900,2013-08-20
825900,2013-08-26
825900,2013-08-31
825900,2014-11-15
5320410,2015-09-20
5320410,2015-09-28
5320410,2015-10-11
3093543,2014-05-23
3093543,2014-05-26
3093543,2014-06-20
3093543,2014-06-30
3093543,2014-07-01
3093543,2014-07-04
3093543,2014-07-17
3093543,2014-07-27
3093543,2014-08-03
3093543,2014-08-11
3093543,2014-08-18
3093543,2014-08-25
3093543,2014-08-27
3093543,2014-09-05
3093543,2014-09-09
3093543,2014-09-12
3093543,2014-09-14
3093543,2014-09-17
3093543,2014-10-02
3093543,2014-10-04
3093543,2014-10-06
3093543,2014-10-10
3093543,2014-10-12
3093543,2014-10-18
3093543,2014-10-20
3093543,2014-10-27
3093543,2014-11-04
3093543,2014-11-11
3093543,2014-11-24
3093543,2014-12-03
3093543,2014-12-09
3093543,2014-12-15
3093543,2014-12-21
3093543,2015-01-20
3093543,2015-01-27
3093543,2015-02-15
3093543,2015-02-18
3093543,2015-02-23
3093543,2015-03-17
3093543,2015-03-21
3093543,2015-03-26
3093543,2015-04-01
3093543,2015-04-07
3093543,2015-04-15
3093543,2015-04-18
3093543,2015-04-26
3093543,2015-04-30
3093543,2015-05-02
3093543,2015-05-07
3093543,2015-05-16
3093543,2015-05-19
3093543,2015-05-23
3093543,2015-05-25
3093543,2015-05-27
3093543,2015-05-29
3093543,2015-06-03
3093543,2015-06-05
3093543,2015-06-10
3093543,2015-06-17
3093543,2015-06-29
3093543,2015-07-05
3093543,2015-07-10
3093543,2015-07-14
3093543,2015-07-23
3093543,2015-07-30
3093543,2015-08-03
3093543,2015-08-05
3093543,2015-08-12
3093543,2015-08-19
3093543,2015-08-23
3093543,2015-08-27
3093543,2015-09-07
3093543,2015-09-11
3093543,2015-09-19
3093543,2015-09-19
3093543,2015-09-21
3093543,2015-09-26
3093543,2015-10-02
3093543,2015-10-07
3093543,2015-10-15
3093543,2015-10-20
3093543,2015-10-27
5286047,2015-03-09
5286047,2015-04-26
5286047,2015-05-08
5286047,2015-05-17
5286047,2015-05-31
5286047,2015-06-07
5286047,2015-07-06
5286047,2015-08-31
5286047,2015-09-03
5286047,2015-09-15
8758259,2015-10-09
8758259,2015-10-19
7763880,2015-08-09
7763880,2015-08-11
7763880,2015-08-21
7763880,2015-08-24
7763880,2015-08-30
7763880,2015-09-04
7763880,2015-09-18
7763880,2015-10-16
2471457,2014-05-16
2471457,2014-06-22
2471457,2014-06-25
2471457,2014-06-26
2471457,2014-07-19
2471457,2014-08-09
2471457,2014-08-15
2471457,2014-08-25
2471457,2014-10-07
2471457,2014-10-10
2471457,2014-10-13
2471457,2014-10-15
2471457,2014-10-20
2471457,2014-10-25
2471457,2014-11-01
2471457,2014-11-05
2471457,2014-11-21
2471457,2014-12-01
2471457,2014-12-19
2471457,2014-12-21
2471457,2014-12-26
2471457,2015-01-01
2471457,2015-01-11
2471457,2015-01-13
2471457,2015-01-20
2471457,2015-01-29
2471457,2015-02-01
2471457,2015-02-04
2471457,2015-02-17
2471457,2015-02-19
2471457,2015-02-22
2471457,2015-02-28
2471457,2015-03-02
2471457,2015-03-06
2471457,2015-03-09
2471457,2015-03-16
2471457,2015-03-18
2471457,2015-03-20
2471457,2015-03-24
2471457,2015-03-27
2471457,2015-03-28
2471457,2015-03-29
2471457,2015-04-02
2471457,2015-04-07
2471457,2015-04-10
2471457,2015-04-14
2471457,2015-04-17
2471457,2015-04-18
2471457,2015-04-19
2471457,2015-04-22
2471457,2015-04-24
2471457,2015-04-27
2471457,2015-05-05
2471457,2015-05-15
2471457,2015-05-16
2471457,2015-05-19
2471457,2015-05-20
2471457,2015-05-21
2471457,2015-05-22
2471457,2015-05-26
2471457,2015-05-29
2471457,2015-06-10
2471457,2015-06-17
2471457,2015-06-18
2471457,2015-06-21
2471457,2015-06-23
2471457,2015-06-24
2471457,2015-06-26
2471457,2015-06-28
2471457,2015-06-30
2471457,2015-07-03
2471457,2015-07-05
2471457,2015-07-08
2471457,2015-07-10
2471457,2015-07-11
2471457,2015-07-15
2471457,2015-07-17
2471457,2015-08-05
2471457,2015-08-07
2471457,2015-08-10
2471457,2015-08-14
2471457,2015-08-15
2471457,2015-08-16
2471457,2015-08-26
2471457,2015-08-27
2471457,2015-09-01
2471457,2015-09-02
2471457,2015-09-03
2471457,2015-09-05
2471457,2015-09-08
2471457,2015-09-13
2471457,2015-09-22
2471457,2015-09-28
2471457,2015-10-04
2471457,2015-10-06
2471457,2015-10-07
2471457,2015-10-11
2471457,2015-10-13
2471457,2015-10-14
2471457,2015-10-16
2471457,2015-10-21
2471457,2015-10-24
3506164,2014-07-24
3506164,2014-07-29
3506164,2014-08-02
3506164,2014-08-04
3506164,2014-08-07
3506164,2014-08-10
3506164,2014-08-13
3506164,2014-08-15
3506164,2014-08-21
3506164,2014-08-23
3506164,2014-08-25
3506164,2014-08-27
3506164,2014-08-28
3506164,2014-09-10
3506164,2014-09-13
3506164,2014-09-15
3506164,2014-09-23
3506164,2014-09-24
3506164,2014-09-26
3506164,2014-10-01
3506164,2014-10-02
3506164,2014-10-05
3506164,2014-10-09
3506164,2014-10-12
3506164,2014-10-14
3506164,2014-10-18
3506164,2014-10-20
3506164,2014-10-28
3506164,2014-11-21
3506164,2014-11-25
3506164,2014-12-16
3506164,2014-12-23
3506164,2014-12-29
3506164,2015-01-18
3506164,2015-01-25
3506164,2015-01-26
3506164,2015-02-06
3506164,2015-02-14
3506164,2015-02-16
3506164,2015-02-19
3506164,2015-02-23
3506164,2015-02-28
3506164,2015-03-03
3506164,2015-03-05
3506164,2015-03-08
3506164,2015-03-10
3506164,2015-03-23
3506164,2015-03-28
3506164,2015-03-30
3506164,2015-04-02
3506164,2015-04-05
3506164,2015-04-06
3506164,2015-04-15
3506164,2015-04-18
3506164,2015-04-20
3506164,2015-04-26
3506164,2015-05-01
3506164,2015-05-05
3506164,2015-05-08
3506164,2015-05-11
3506164,2015-05-14
3506164,2015-05-19
3506164,2015-05-21
3506164,2015-05-23
3506164,2015-05-31
3506164,2015-06-15
3506164,2015-06-20
3506164,2015-06-23
3506164,2015-06-26
3506164,2015-06-30
3506164,2015-07-06
3506164,2015-07-10
3506164,2015-07-21
3506164,2015-07-25
3506164,2015-07-26
3506164,2015-07-29
3506164,2015-08-04
3506164,2015-08-07
3506164,2015-08-09
3506164,2015-08-15
3506164,2015-08-24
3506164,2015-08-25
3506164,2015-08-28
3506164,2015-09-01
3506164,2015-09-04
3506164,2015-09-10
3506164,2015-09-12
3506164,2015-09-13
3506164,2015-09-16
3506164,2015-09-21
3506164,2015-10-07
3506164,2015-10-09
3268419,2014-08-04
3268419,2014-08-07
3268419,2014-08-11
3268419,2014-08-13
3268419,2014-08-17
3268419,2014-08-21
3268419,2014-08-25
3268419,2015-06-12
3268419,2015-06-17
3268419,2015-06-21
3268419,2015-06-27
3268419,2015-07-05
3268419,2015-07-25
3268419,2015-07-28
3268419,2015-08-10
3268419,2015-08-14
3268419,2015-10-27
3268419,2015-10-29
1336798,2013-07-23
1336798,2013-07-27
1336798,2013-08-07
1336798,2013-08-10
1336798,2013-08-24
1336798,2013-08-30
1336798,2013-10-03
1336798,2013-10-15
1336798,2013-10-23
1336798,2013-11-03
1336798,2013-11-07
1336798,2014-01-23
1336798,2014-02-09
1336798,2014-04-15
1336798,2014-04-26
1336798,2014-05-16
1336798,2014-05-20
1336798,2014-05-28
1336798,2014-06-03
1336798,2014-07-14
1336798,2014-08-25
1336798,2014-09-29
1336798,2014-10-06
1336798,2014-10-13
1336798,2014-10-30
1336798,2014-11-28
1336798,2014-12-15
1336798,2015-01-03
1336798,2015-01-14
1336798,2015-02-09
1336798,2015-03-04
1336798,2015-03-11
1336798,2015-03-28
1336798,2015-04-19
1336798,2015-04-24
1336798,2015-04-29
1336798,2015-05-05
1336798,2015-05-11
1336798,2015-05-21
1336798,2015-06-02
1336798,2015-06-14
1336798,2015-06-18
1336798,2015-07-21
1336798,2015-07-28
1336798,2015-08-07
1336798,2015-08-22
1336798,2015-08-30
1336798,2015-09-18
1336798,2015-09-30
1336798,2015-10-12
1336798,2015-10-19
544188,2012-06-28
544188,2012-07-16
544188,2012-07-20
544188,2012-07-26
544188,2012-08-02
544188,2012-09-01
544188,2012-09-03
544188,2012-09-11
544188,2012-09-24
544188,2012-09-30
544188,2012-10-01
544188,2012-10-02
544188,2012-10-03
544188,2012-10-08
544188,2012-10-16
544188,2012-10-27
544188,2012-11-03
544188,2012-11-22
544188,2012-12-03
544188,2012-12-16
544188,2013-03-01
544188,2013-04-02
544188,2013-04-08
544188,2013-04-28
544188,2013-04-30
544188,2013-05-13
544188,2013-05-17
544188,2013-05-29
544188,2013-06-06
544188,2013-06-30
544188,2013-07-02
544188,2013-07-07
544188,2013-07-20
544188,2013-07-23
544188,2013-08-03
544188,2013-08-07
544188,2013-08-13
544188,2013-08-18
544188,2013-08-24
544188,2013-09-03
544188,2013-09-18
544188,2013-09-30
544188,2013-10-08
544188,2013-10-12
544188,2013-10-14
544188,2013-11-23
544188,2014-03-22
544188,2014-05-11
544188,2014-05-25
544188,2014-06-08
544188,2014-06-13
544188,2014-06-19
544188,2014-06-24
544188,2014-06-29
544188,2014-07-14
544188,2014-07-17
544188,2014-07-28
544188,2014-08-12
544188,2014-08-14
544188,2014-08-17
544188,2014-08-20
544188,2014-08-28
544188,2014-08-30
544188,2014-09-12
544188,2014-09-23
544188,2014-10-01
544188,2014-10-13
544188,2014-11-10
544188,2014-11-18
544188,2014-12-05
544188,2014-12-09
544188,2014-12-21
544188,2015-01-14
544188,2015-02-05
544188,2015-02-07
544188,2015-03-31
544188,2015-05-15
6117147,2015-06-19
6117147,2015-06-27
6117147,2015-06-29
6117147,2015-07-05
6117147,2015-07-31
6117147,2015-08-07
6117147,2015-08-17
6117147,2015-09-08
6117147,2015-09-16
6117147,2015-09-27
6117147,2015-10-07
6117147,2015-10-10
5196116,2015-03-06
5196116,2015-03-12
5196116,2015-04-22
5196116,2015-04-25
5196116,2015-04-29
5196116,2015-05-16
5196116,2015-05-20
5196116,2015-05-24
5196116,2015-05-27
5196116,2015-06-13
5196116,2015-06-19
5196116,2015-07-06
5196116,2015-07-13
5196116,2015-07-19
5196116,2015-07-27
5196116,2015-08-01
5196116,2015-09-01
5196116,2015-10-02
5196116,2015-10-13
8256786,2015-09-29
8256786,2015-10-06
7884952,2015-08-21
7884952,2015-08-31
7884952,2015-09-05
7884952,2015-09-22
7884952,2015-09-26
7884952,2015-10-03
7884952,2015-10-09
7884952,2015-10-21
7884952,2015-10-25
4638432,2014-12-09
4638432,2014-12-30
4638432,2015-01-16
4638432,2015-01-26
4638432,2015-02-09
4638432,2015-03-14
4638432,2015-03-16
4638432,2015-03-23
4638432,2015-03-25
4638432,2015-04-01
4638432,2015-04-04
4638432,2015-04-08
4638432,2015-05-02
4638432,2015-05-07
4638432,2015-05-12
4638432,2015-05-15
4638432,2015-05-25
4638432,2015-05-29
4638432,2015-06-02
4638432,2015-06-08
4638432,2015-06-27
4638432,2015-07-13
4638432,2015-07-15
4638432,2015-08-02
4638432,2015-08-05
4638432,2015-08-09
4638432,2015-08-17
4638432,2015-08-21
4638432,2015-08-27
4638432,2015-09-04
4638432,2015-09-07
4638432,2015-09-14
4638432,2015-09-16
4638432,2015-09-21
4638432,2015-09-30
4638432,2015-10-09
4638432,2015-10-13
5194720,2015-02-08
5194720,2015-09-29
3828452,2014-08-26
3828452,2014-08-31
3828452,2014-09-13
3828452,2014-09-24
3828452,2014-10-03
3828452,2014-10-28
3828452,2014-11-16
3828452,2014-11-20
3828452,2014-12-09
3828452,2014-12-20
3828452,2015-01-02
3828452,2015-01-14
3828452,2015-01-19
3828452,2015-01-24
3828452,2015-02-14
3828452,2015-03-09
3828452,2015-03-16
3828452,2015-03-23
3828452,2015-04-08
3828452,2015-04-26
3828452,2015-05-08
3828452,2015-05-12
3828452,2015-05-17
3828452,2015-05-21
3828452,2015-06-20
3828452,2015-08-04
3828452,2015-08-10
3828452,2015-08-14
3828452,2015-08-20
3828452,2015-09-06
3828452,2015-09-21
3828452,2015-10-16
3828452,2015-10-26
1912989,2013-12-06
1912989,2013-12-09
1912989,2013-12-14
1912989,2014-01-01
1912989,2014-06-09
1912989,2014-06-15
1912989,2014-08-30
1912989,2015-01-05
1912989,2015-02-01
1912989,2015-04-30
1912989,2015-10-01
1912989,2015-10-12
3186641,2014-06-16
3186641,2015-05-19
3186641,2015-07-24
3186641,2015-09-14
3186641,2015-09-18
3186641,2015-09-30
3186641,2015-10-07
3186641,2015-10-11
4105958,2014-09-29
4105958,2014-10-03
4105958,2014-10-06
4105958,2014-10-14
4105958,2014-10-19
4105958,2014-10-21
4105958,2014-10-27
4105958,2014-10-31
4105958,2014-11-10
4105958,2014-11-14
4105958,2014-11-16
4105958,2014-12-03
4105958,2014-12-27
4105958,2015-01-03
4105958,2015-02-17
4105958,2015-03-01
4105958,2015-03-04
4105958,2015-03-11
4105958,2015-03-17
4105958,2015-03-24
4105958,2015-03-28
4105958,2015-03-30
4105958,2015-04-04
4105958,2015-04-08
4105958,2015-04-19
4105958,2015-04-21
4105958,2015-04-23
4105958,2015-04-25
4105958,2015-05-03
4105958,2015-05-06
4105958,2015-05-08
4105958,2015-05-15
4105958,2015-05-21
4105958,2015-05-25
4105958,2015-05-29
4105958,2015-06-07
4105958,2015-06-10
4105958,2015-06-12
4105958,2015-06-16
4105958,2015-06-27
4105958,2015-07-01
4105958,2015-07-04
4105958,2015-07-12
4105958,2015-07-16
4105958,2015-07-20
4105958,2015-07-28
4105958,2015-07-31
4105958,2015-08-02
4105958,2015-08-05
4105958,2015-08-08
4105958,2015-08-11
4105958,2015-08-17
4105958,2015-09-04
4105958,2015-09-13
4105958,2015-09-21
4105958,2015-09-25
4105958,2015-09-28
4105958,2015-10-02
4105958,2015-10-11
4105958,2015-10-22
4105958,2015-10-25
3917135,2014-09-05
3917135,2014-09-08
3917135,2014-09-09
3917135,2014-09-10
3917135,2014-09-11
3917135,2014-09-14
3917135,2014-09-15
3917135,2014-09-16
3917135,2014-09-19
3917135,2014-09-20
3917135,2014-09-22
3917135,2014-09-24
3917135,2014-09-26
3917135,2014-09-29
3917135,2014-09-30
3917135,2014-10-01
3917135,2014-10-05
3917135,2014-10-07
3917135,2014-10-09
3917135,2014-10-13
3917135,2014-10-14
3917135,2014-10-18
3917135,2014-10-21
3917135,2014-10-24
3917135,2014-10-26
3917135,2014-10-27
3917135,2014-10-29
3917135,2014-11-02
3917135,2014-11-08
3917135,2014-11-15
3917135,2015-01-13
3917135,2015-01-25
3917135,2015-02-12
3917135,2015-02-15
3917135,2015-03-16
3917135,2015-03-22
3917135,2015-03-24
3917135,2015-04-25
3917135,2015-05-04
3917135,2015-05-07
3917135,2015-05-12
3917135,2015-05-15
3917135,2015-06-06
3917135,2015-06-09
3917135,2015-06-24
3917135,2015-06-26
3917135,2015-07-23
3917135,2015-07-25
3917135,2015-07-30
3917135,2015-08-01
3917135,2015-08-10
3917135,2015-08-15
3917135,2015-08-18
3917135,2015-08-20
3917135,2015-08-25
3917135,2015-08-30
3917135,2015-09-04
3917135,2015-09-07
3917135,2015-09-16
3917135,2015-09-18
3917135,2015-10-12
3917135,2015-10-15
3917135,2015-10-16
3917135,2015-10-18
3917135,2015-10-20
3917135,2015-10-25
3917135,2015-10-26
7788309,2015-08-23
4573696,2015-01-13
4573696,2015-01-18
4573696,2015-01-25
4573696,2015-02-16
4573696,2015-04-17
4573696,2015-05-01
4573696,2015-07-02
4573696,2015-07-18
4573696,2015-08-13
4573696,2015-09-04
4573696,2015-09-18
3946500,2014-09-03
3946500,2014-09-12
3946500,2014-09-19
3946500,2014-10-02
3946500,2014-10-11
3946500,2014-10-17
3946500,2015-04-17
3946500,2015-04-21
3946500,2015-04-24
3946500,2015-06-06
3946500,2015-06-20
3946500,2015-06-24
3946500,2015-06-28
3946500,2015-07-05
3946500,2015-07-13
3946500,2015-07-20
3946500,2015-07-24
3946500,2015-07-28
2310518,2014-02-27
2310518,2014-03-30
2310518,2014-05-27
5754979,2015-04-18
5754979,2015-05-19
5754979,2015-06-15
5754979,2015-06-21
5754979,2015-06-30
5754979,2015-07-04
5754979,2015-07-12
5754979,2015-07-23
5754979,2015-07-28
5754979,2015-09-05
5754979,2015-09-11
5754979,2015-09-21
5754979,2015-09-30
5754979,2015-10-08
5754979,2015-10-14
5754979,2015-10-21
8309401,2015-09-19
8309401,2015-09-22
8309401,2015-10-04
1388804,2013-09-13
832288,2013-04-10
832288,2013-04-14
832288,2013-09-09
832288,2014-09-06
832288,2014-09-12
832288,2014-09-15
832288,2015-04-13
832288,2015-07-12
132090,2011-06-16
132090,2011-06-28
132090,2011-08-15
132090,2011-12-18
132090,2012-01-24
132090,2012-01-31
132090,2012-04-09
132090,2012-04-21
132090,2012-04-25
132090,2012-04-27
132090,2012-05-04
132090,2012-05-08
132090,2012-05-21
132090,2012-09-02
132090,2013-07-08
132090,2013-08-28
132090,2013-08-31
132090,2013-12-01
132090,2014-01-02
132090,2014-02-18
132090,2014-02-26
132090,2014-03-21
132090,2014-04-14
132090,2014-04-21
132090,2014-06-21
132090,2014-08-28
132090,2014-11-22
132090,2014-12-08
132090,2014-12-14
132090,2014-12-27
132090,2015-01-06
132090,2015-01-14
132090,2015-01-21
132090,2015-01-26
132090,2015-02-11
132090,2015-02-18
132090,2015-02-26
132090,2015-03-05
132090,2015-03-10
132090,2015-03-24
132090,2015-03-30
132090,2015-05-09
132090,2015-05-26
132090,2015-06-09
132090,2015-07-06
132090,2015-08-12
132090,2015-08-26
132090,2015-09-15
8274196,2015-09-15
8274196,2015-09-17
694368,2012-10-20
694368,2012-12-16
694368,2013-04-01
694368,2013-05-20
694368,2013-06-21
694368,2013-10-07
694368,2013-10-29
